,Localidad,Fecha,Toneladas
9971,PIURA,2020-10-27,767895.28004
9972,PIURA,2020-10-28,678239.070501
9973,PIURA,2020-10-29,678094.726141
9974,PIURA,2020-10-30,363404.305238
9975,PIURA,2020-10-31,818023.824182
9976,PIURA,2020-11-02,239324.827031
9977,PIURA,2020-11-03,658213.182233
9978,PIURA,2020-11-04,411407.494148
9979,PIURA,2020-11-05,588251.879856
9980,PIURA,2020-11-06,447706.071573
9981,PIURA,2020-11-07,417705.771472
9982,PIURA,2020-11-09,496190.729463
9983,PIURA,2020-11-10,263576.075403
9984,PIURA,2020-11-11,634710.003955
9985,PIURA,2020-11-12,311194.576442
9986,PIURA,2020-11-13,419038.554889
9987,PIURA,2020-11-14,1062927.571595
9988,PIURA,2020-11-16,743022.775583
9989,PIURA,2020-11-17,524474.262168
9990,PIURA,2020-11-18,367422.693527
9991,PIURA,2020-11-19,317731.984669
9992,PIURA,2020-11-20,309188.85055
9993,PIURA,2020-11-21,352553.846059
9994,PIURA,2020-11-23,1640320.182882
9995,PIURA,2020-11-24,647294.459255
9996,PIURA,2020-11-25,430625.89285
9997,PIURA,2020-11-26,846073.568543
9998,PIURA,2020-11-27,484196.122623
9999,PIURA,2020-11-28,432916.769914
10000,PIURA,2020-11-30,747347.98401
10001,PIURA,2020-12-01,184351.773163
10002,PIURA,2020-12-02,612054.264156
10003,PIURA,2020-12-03,310154.040485
10004,PIURA,2020-12-04,337446.460777
10005,PIURA,2020-12-05,443207.555915
10006,PIURA,2020-12-07,690009.04326
10007,PIURA,2020-12-08,356610.523875
10008,PIURA,2020-12-09,311367.787853
10009,PIURA,2020-12-10,235601.711811
10010,PIURA,2020-12-11,268335.157758
10011,PIURA,2020-12-12,484273.646869
10012,PIURA,2020-12-14,663250.633819
10013,PIURA,2020-12-15,523612.276601
10014,PIURA,2020-12-16,415879.63212
10015,PIURA,2020-12-17,736388.776724
10016,PIURA,2020-12-18,574470.780491
10017,PIURA,2020-12-19,359273.158609
10018,PIURA,2020-12-21,539511.933574
10019,PIURA,2020-12-22,371269.018896
10020,PIURA,2020-12-23,504492.260165
10021,PIURA,2020-12-24,41096.520786
10022,PIURA,2020-12-26,318421.737755
10023,PIURA,2020-12-28,568114.564037
10024,PIURA,2020-12-29,916472.837394
10025,PIURA,2020-12-30,1540826.983856
10026,PIURA,2020-12-31,616628.017721
10027,PIURA,2021-01-02,3312.065338
10028,PIURA,2021-01-04,321814.824484
10029,PIURA,2021-01-05,487700.034893
10030,PIURA,2021-01-06,527356.646678
10031,PIURA,2021-01-07,550215.306541
10032,PIURA,2021-01-08,475772.402277
10033,PIURA,2021-01-09,489602.983369
10034,PIURA,2021-01-11,1266653.626849
10035,PIURA,2021-01-12,552688.606352
10036,PIURA,2021-01-13,554107.544312
10037,PIURA,2021-01-14,348276.850368
10038,PIURA,2021-01-15,446925.435803
10039,PIURA,2021-01-16,431795.627636
10040,PIURA,2021-01-18,484707.676716
10041,PIURA,2021-01-19,348660.444054
10042,PIURA,2021-01-20,399948.504024
10043,PIURA,2021-01-21,272701.128368
10044,PIURA,2021-01-22,661622.604534
10045,PIURA,2021-01-23,490877.106054
10046,PIURA,2021-01-25,569078.365694
10047,PIURA,2021-01-26,454543.706588
10048,PIURA,2021-01-27,595415.547594
10049,PIURA,2021-01-28,567412.976288
10050,PIURA,2021-01-29,491396.819972
10051,PIURA,2021-01-30,983558.486464
10052,PIURA,2021-02-01,346312.164967
10053,PIURA,2021-02-02,565659.728857
10054,PIURA,2021-02-03,906009.125057
10055,PIURA,2021-02-04,477471.817572
10056,PIURA,2021-02-05,395824.254654
10057,PIURA,2021-02-06,635893.30977
10058,PIURA,2021-02-08,806662.615788
10059,PIURA,2021-02-09,732657.333841
10060,PIURA,2021-02-10,938041.904363
10061,PIURA,2021-02-11,581598.306637
10062,PIURA,2021-02-12,554171.627807
10063,PIURA,2021-02-13,547463.257705
10064,PIURA,2021-02-15,741633.119717
10065,PIURA,2021-02-16,395512.288963
10066,PIURA,2021-02-17,651031.353935
10067,PIURA,2021-02-18,743972.396083
10068,PIURA,2021-02-19,354717.404097
10069,PIURA,2021-02-20,730904.733295
10070,PIURA,2021-02-22,903324.120862
10071,PIURA,2021-02-23,736236.849493
10072,PIURA,2021-02-24,585175.501145
10073,PIURA,2021-02-25,349993.227773
10074,PIURA,2021-02-26,554637.170529
10075,PIURA,2021-02-27,868830.590053
10076,PIURA,2021-03-01,175195.097208
10077,PIURA,2021-03-02,222824.027324
10078,PIURA,2021-03-03,662838.063179
10079,PIURA,2021-03-04,274685.471299
10080,PIURA,2021-03-05,389436.777348
10081,PIURA,2021-03-06,318917.827516
10082,PIURA,2021-03-08,896890.503704
10083,PIURA,2021-03-09,579560.458889
10084,PIURA,2021-03-10,581506.124441
10085,PIURA,2021-03-11,524825.75164
10086,PIURA,2021-03-12,575607.197559
10087,PIURA,2021-03-13,559020.077404
10088,PIURA,2021-03-15,577697.187073
10089,PIURA,2021-03-16,381912.006198
10090,PIURA,2021-03-17,472533.329052
10091,PIURA,2021-03-18,563986.322846
10092,PIURA,2021-03-19,427401.539737
10093,PIURA,2021-03-20,430108.598689
10094,PIURA,2021-03-22,858371.573972
10095,PIURA,2021-03-23,395564.943307
10096,PIURA,2021-03-24,461382.689357
10097,PIURA,2021-03-25,664662.014954
10098,PIURA,2021-03-26,498497.435034
10099,PIURA,2021-03-27,626109.912571
10100,PIURA,2021-03-29,866267.989488
10101,PIURA,2021-03-30,836550.26202
10102,PIURA,2021-03-31,944142.661831
10103,PIURA,2021-04-01,235311.982162
10104,PIURA,2021-04-02,62432.628703
10105,PIURA,2021-04-03,62725.496843
10106,PIURA,2021-04-05,643814.451509
10107,PIURA,2021-04-06,432443.873676
10108,PIURA,2021-04-07,482921.399248
10109,PIURA,2021-04-08,409540.725112
10110,PIURA,2021-04-09,627749.59305
10111,PIURA,2021-04-10,730510.896708
10112,PIURA,2021-04-12,465793.638943
10113,PIURA,2021-04-13,565625.346504
10114,PIURA,2021-04-14,468666.271114
10115,PIURA,2021-04-15,324547.354025
10116,PIURA,2021-04-16,275746.470437
10117,PIURA,2021-04-17,705681.257501
10118,PIURA,2021-04-19,422729.470736
10119,PIURA,2021-04-20,565183.599201
10120,PIURA,2021-04-21,639461.613809
10121,PIURA,2021-04-22,452308.991261
10122,PIURA,2021-04-23,222797.916043
10123,PIURA,2021-04-24,356152.167626
10124,PIURA,2021-04-26,377009.460748
10125,PIURA,2021-04-27,765905.988659
10126,PIURA,2021-04-28,556895.704205
10127,PIURA,2021-04-29,548147.051969
10128,PIURA,2021-04-30,708680.675462
10129,PIURA,2021-05-01,0.00235
10130,PIURA,2021-05-03,205560.755813
10131,PIURA,2021-05-04,563412.064786
10132,PIURA,2021-05-05,432015.363872
10133,PIURA,2021-05-06,270518.78646
10134,PIURA,2021-05-07,450032.608241
10135,PIURA,2021-05-08,265211.176545
10136,PIURA,2021-05-10,612707.704273
10137,PIURA,2021-05-11,431056.730174
10138,PIURA,2021-05-12,261678.265675
10139,PIURA,2021-05-13,217067.7071
10140,PIURA,2021-05-14,211731.438478
10141,PIURA,2021-05-15,419997.12648
10142,PIURA,2021-05-17,200085.127849
10143,PIURA,2021-05-18,135828.7014
10144,PIURA,2021-05-19,306353.258406
10145,PIURA,2021-05-20,327367.983221
10146,PIURA,2021-05-21,357327.272391
10147,PIURA,2021-05-22,225607.963835
10148,PIURA,2021-05-24,416466.934239
10149,PIURA,2021-05-25,491336.253043
10150,PIURA,2021-05-26,223038.477025
10151,PIURA,2021-05-27,241065.589305
10152,PIURA,2021-05-28,275667.340531
10153,PIURA,2021-05-29,291365.40256
10154,PIURA,2021-05-31,352784.564724
10155,PIURA,2021-06-01,240347.902215
10156,PIURA,2021-06-02,507744.501849
10157,PIURA,2021-06-03,228210.082379
10158,PIURA,2021-06-04,216137.183972
10159,PIURA,2021-06-05,292243.945342
10160,PIURA,2021-06-07,679835.887896
10161,PIURA,2021-06-08,240930.195931
10162,PIURA,2021-06-09,256146.86872
10163,PIURA,2021-06-10,397716.85446
10164,PIURA,2021-06-11,238057.47967
10165,PIURA,2021-06-12,454536.891303
10166,PIURA,2021-06-14,516751.646758
10167,PIURA,2021-06-15,382220.092107
10168,PIURA,2021-06-16,481107.209845
10169,PIURA,2021-06-17,271092.352941
10170,PIURA,2021-06-18,247370.715538
10171,PIURA,2021-06-19,335620.981037
10172,PIURA,2021-06-21,947882.117297
10173,PIURA,2021-06-22,302769.086106
10174,PIURA,2021-06-23,422216.548961
10175,PIURA,2021-06-24,331046.281969
10176,PIURA,2021-06-25,235480.179889
10177,PIURA,2021-06-26,378462.228929
10178,PIURA,2021-06-28,276046.489787
10179,PROV.CONST.CALLAO,2019-09-02,60817.651595
10180,PROV.CONST.CALLAO,2019-09-03,38125.870967
10181,PROV.CONST.CALLAO,2019-09-04,46637.336135
10182,PROV.CONST.CALLAO,2019-09-05,68329.537777
10183,PROV.CONST.CALLAO,2019-09-06,72233.880016
10184,PROV.CONST.CALLAO,2019-09-07,213609.197576
10185,PROV.CONST.CALLAO,2019-09-09,24765.035059
10186,PROV.CONST.CALLAO,2019-09-10,11601.671438
10187,PROV.CONST.CALLAO,2019-09-11,105473.35508
10188,PROV.CONST.CALLAO,2019-09-12,56113.177628
10189,PROV.CONST.CALLAO,2019-09-13,120137.909864
10190,PROV.CONST.CALLAO,2019-09-14,66605.032232
10191,PROV.CONST.CALLAO,2019-09-16,79508.912336
10192,PROV.CONST.CALLAO,2019-09-17,81557.591366
10193,PROV.CONST.CALLAO,2019-09-18,71593.402927
10194,PROV.CONST.CALLAO,2019-09-19,101505.441416
10195,PROV.CONST.CALLAO,2019-09-20,72025.234041
10196,PROV.CONST.CALLAO,2019-09-21,65108.865982
10197,PROV.CONST.CALLAO,2019-09-23,75921.149474
10198,PROV.CONST.CALLAO,2019-09-24,58725.388471
10199,PROV.CONST.CALLAO,2019-09-25,74773.81976
10200,PROV.CONST.CALLAO,2019-09-26,49041.392762
10201,PROV.CONST.CALLAO,2019-09-27,99070.581729
10202,PROV.CONST.CALLAO,2019-09-28,104857.21319
10203,PROV.CONST.CALLAO,2019-09-30,65393.670083
10204,PROV.CONST.CALLAO,2019-10-01,44605.52554
10205,PROV.CONST.CALLAO,2019-10-02,40844.942076
10206,PROV.CONST.CALLAO,2019-10-03,30461.194347
10207,PROV.CONST.CALLAO,2019-10-04,66225.970937
10208,PROV.CONST.CALLAO,2019-10-05,42857.128324
10209,PROV.CONST.CALLAO,2019-10-07,60041.076686
10210,PROV.CONST.CALLAO,2019-10-08,44049.73453
10211,PROV.CONST.CALLAO,2019-10-09,78933.149692
10212,PROV.CONST.CALLAO,2019-10-10,82829.455275
10213,PROV.CONST.CALLAO,2019-10-11,86505.593579
10214,PROV.CONST.CALLAO,2019-10-12,97441.075092
10215,PROV.CONST.CALLAO,2019-10-14,66768.107144
10216,PROV.CONST.CALLAO,2019-10-15,56249.398627
10217,PROV.CONST.CALLAO,2019-10-16,56961.394101
10218,PROV.CONST.CALLAO,2019-10-17,34573.361399
10219,PROV.CONST.CALLAO,2019-10-18,104685.293146
10220,PROV.CONST.CALLAO,2019-10-19,87557.240364
10221,PROV.CONST.CALLAO,2019-10-21,54585.571208
10222,PROV.CONST.CALLAO,2019-10-22,63728.419503
10223,PROV.CONST.CALLAO,2019-10-23,163617.353725
10224,PROV.CONST.CALLAO,2019-10-24,52826.362425
10225,PROV.CONST.CALLAO,2019-10-25,94906.465918
10226,PROV.CONST.CALLAO,2019-10-26,100306.750649
10227,PROV.CONST.CALLAO,2019-10-28,56248.151468
10228,PROV.CONST.CALLAO,2019-10-29,55585.431991
10229,PROV.CONST.CALLAO,2019-10-30,89972.623569
10230,PROV.CONST.CALLAO,2019-10-31,60126.202243
10231,PROV.CONST.CALLAO,2019-11-01,93486.089802
10232,PROV.CONST.CALLAO,2019-11-02,95692.952162
10233,PROV.CONST.CALLAO,2019-11-04,46221.055734
10234,PROV.CONST.CALLAO,2019-11-05,59509.312346
10235,PROV.CONST.CALLAO,2019-11-06,79201.048212
10236,PROV.CONST.CALLAO,2019-11-07,66858.439308
10237,PROV.CONST.CALLAO,2019-11-08,95600.501441
10238,PROV.CONST.CALLAO,2019-11-09,67065.102341
10239,PROV.CONST.CALLAO,2019-11-11,83425.109991
10240,PROV.CONST.CALLAO,2019-11-12,54797.454714
10241,PROV.CONST.CALLAO,2019-11-13,65781.281607
10242,PROV.CONST.CALLAO,2019-11-14,87922.315478
10243,PROV.CONST.CALLAO,2019-11-15,83273.375717
10244,PROV.CONST.CALLAO,2019-11-16,71152.9344
10245,PROV.CONST.CALLAO,2019-11-18,62397.396133
10246,PROV.CONST.CALLAO,2019-11-19,59293.902325
10247,PROV.CONST.CALLAO,2019-11-20,102881.37145
10248,PROV.CONST.CALLAO,2019-11-21,89273.428158
10249,PROV.CONST.CALLAO,2019-11-22,97342.648221
10250,PROV.CONST.CALLAO,2019-11-23,92352.590754
10251,PROV.CONST.CALLAO,2019-11-25,26900.768682
10252,PROV.CONST.CALLAO,2019-11-26,72653.66292
10253,PROV.CONST.CALLAO,2019-11-27,105657.85119
10254,PROV.CONST.CALLAO,2019-11-28,41683.116769
10255,PROV.CONST.CALLAO,2019-11-29,125105.933234
10256,PROV.CONST.CALLAO,2019-11-30,89722.781878
10257,PROV.CONST.CALLAO,2019-12-02,41957.154309
10258,PROV.CONST.CALLAO,2019-12-03,76858.251251
10259,PROV.CONST.CALLAO,2019-12-04,57294.029048
10260,PROV.CONST.CALLAO,2019-12-05,51249.197692
10261,PROV.CONST.CALLAO,2019-12-06,130068.379724
10262,PROV.CONST.CALLAO,2019-12-07,101485.080352
10263,PROV.CONST.CALLAO,2019-12-09,85257.684117
10264,PROV.CONST.CALLAO,2019-12-10,46493.25322
10265,PROV.CONST.CALLAO,2019-12-11,73149.922009
10266,PROV.CONST.CALLAO,2019-12-12,37406.218372
10267,PROV.CONST.CALLAO,2019-12-13,118128.465603
10268,PROV.CONST.CALLAO,2019-12-14,89827.181618
10269,PROV.CONST.CALLAO,2019-12-16,39682.205762
10270,PROV.CONST.CALLAO,2019-12-17,58589.143909
10271,PROV.CONST.CALLAO,2019-12-18,82609.324365
10272,PROV.CONST.CALLAO,2019-12-19,53156.72324
10273,PROV.CONST.CALLAO,2019-12-20,74310.681073
10274,PROV.CONST.CALLAO,2019-12-21,78068.839026
10275,PROV.CONST.CALLAO,2019-12-23,59204.615754
10276,PROV.CONST.CALLAO,2019-12-24,36650.023353
10277,PROV.CONST.CALLAO,2019-12-26,54468.392187
10278,PROV.CONST.CALLAO,2019-12-27,81470.67346
10279,PROV.CONST.CALLAO,2019-12-29,91785.098424
10280,PROV.CONST.CALLAO,2019-12-30,38532.034831
10281,PROV.CONST.CALLAO,2019-12-31,60254.067968
10282,PROV.CONST.CALLAO,2020-01-02,34805.46726
10283,PROV.CONST.CALLAO,2020-01-03,88037.816832
10284,PROV.CONST.CALLAO,2020-01-04,86144.094975
10285,PROV.CONST.CALLAO,2020-01-06,48297.62312
10286,PROV.CONST.CALLAO,2020-01-07,77477.459712
10287,PROV.CONST.CALLAO,2020-01-08,94461.398532
10288,PROV.CONST.CALLAO,2020-01-09,57218.10619
10289,PROV.CONST.CALLAO,2020-01-10,86937.387496
10290,PROV.CONST.CALLAO,2020-01-11,71420.943521
10291,PROV.CONST.CALLAO,2020-01-13,83757.111569
10292,PROV.CONST.CALLAO,2020-01-14,62405.24773
10293,PROV.CONST.CALLAO,2020-01-15,49193.044834
10294,PROV.CONST.CALLAO,2020-01-16,41005.843286
10295,PROV.CONST.CALLAO,2020-01-17,62141.247214
10296,PROV.CONST.CALLAO,2020-01-18,61420.488244
10297,PROV.CONST.CALLAO,2020-01-20,62664.958421
10298,PROV.CONST.CALLAO,2020-01-21,52930.252706
10299,PROV.CONST.CALLAO,2020-01-22,59670.062874
10300,PROV.CONST.CALLAO,2020-01-23,56362.280483
10301,PROV.CONST.CALLAO,2020-01-24,108406.132549
10302,PROV.CONST.CALLAO,2020-01-25,105654.170771
10303,PROV.CONST.CALLAO,2020-01-27,52124.877151
10304,PROV.CONST.CALLAO,2020-01-28,66512.984668
10305,PROV.CONST.CALLAO,2020-01-29,65912.758772
10306,PROV.CONST.CALLAO,2020-01-30,41689.92341
10307,PROV.CONST.CALLAO,2020-01-31,76249.43494
10308,PROV.CONST.CALLAO,2020-02-01,107815.899245
10309,PROV.CONST.CALLAO,2020-02-03,44360.631725
10310,PROV.CONST.CALLAO,2020-02-04,43280.733293
10311,PROV.CONST.CALLAO,2020-02-05,67581.638176
10312,PROV.CONST.CALLAO,2020-02-06,49812.377244
10313,PROV.CONST.CALLAO,2020-02-07,71540.389342
10314,PROV.CONST.CALLAO,2020-02-08,102353.534594
10315,PROV.CONST.CALLAO,2020-02-10,57296.816594
10316,PROV.CONST.CALLAO,2020-02-11,67024.072752
10317,PROV.CONST.CALLAO,2020-02-12,52175.647739
10318,PROV.CONST.CALLAO,2020-02-13,64612.160511
10319,PROV.CONST.CALLAO,2020-02-14,91122.945924
10320,PROV.CONST.CALLAO,2020-02-15,86148.609064
10321,PROV.CONST.CALLAO,2020-02-17,38117.390025
10322,PROV.CONST.CALLAO,2020-02-18,61876.417648
10323,PROV.CONST.CALLAO,2020-02-19,73048.696306
10324,PROV.CONST.CALLAO,2020-02-20,45045.530456
10325,PROV.CONST.CALLAO,2020-02-21,80397.266116
10326,PROV.CONST.CALLAO,2020-02-22,77345.237928
10327,PROV.CONST.CALLAO,2020-02-24,63237.069324
10328,PROV.CONST.CALLAO,2020-02-25,43705.917332
10329,PROV.CONST.CALLAO,2020-02-26,63674.043133
10330,PROV.CONST.CALLAO,2020-02-27,62993.323139
10331,PROV.CONST.CALLAO,2020-02-28,90070.477658
10332,PROV.CONST.CALLAO,2020-02-29,130561.023558
10333,PROV.CONST.CALLAO,2020-03-02,51852.915781
10334,PROV.CONST.CALLAO,2020-03-03,96834.119815
10335,PROV.CONST.CALLAO,2020-03-04,61358.320145
10336,PROV.CONST.CALLAO,2020-03-05,89693.449062
10337,PROV.CONST.CALLAO,2020-03-06,59441.460179
10338,PROV.CONST.CALLAO,2020-03-07,96580.637855
10339,PROV.CONST.CALLAO,2020-03-09,75405.809091
10340,PROV.CONST.CALLAO,2020-03-10,90062.483122
10341,PROV.CONST.CALLAO,2020-03-11,116373.816847
10342,PROV.CONST.CALLAO,2020-03-12,108412.307763
10343,PROV.CONST.CALLAO,2020-03-13,87843.315231
10344,PROV.CONST.CALLAO,2020-03-14,67189.061858
10345,PROV.CONST.CALLAO,2020-03-16,46582.773472
10346,PROV.CONST.CALLAO,2020-03-17,49153.580654
10347,PROV.CONST.CALLAO,2020-03-23,43677.940385
10348,PROV.CONST.CALLAO,2020-03-24,6376.953405
10349,PROV.CONST.CALLAO,2020-03-25,23393.019871
10350,PROV.CONST.CALLAO,2020-03-26,30825.237798
10351,PROV.CONST.CALLAO,2020-03-27,32268.613368
10352,PROV.CONST.CALLAO,2020-03-30,28352.958637
10353,PROV.CONST.CALLAO,2020-03-31,33001.93071
10354,PROV.CONST.CALLAO,2020-04-01,49035.978066
10355,PROV.CONST.CALLAO,2020-04-02,31925.056776
10356,PROV.CONST.CALLAO,2020-04-03,38984.754781
10357,PROV.CONST.CALLAO,2020-04-04,48561.025939
10358,PROV.CONST.CALLAO,2020-04-06,16984.872429
10359,PROV.CONST.CALLAO,2020-04-07,40277.350815
10360,PROV.CONST.CALLAO,2020-04-08,47204.936485
10361,PROV.CONST.CALLAO,2020-04-11,37660.872964
10362,PROV.CONST.CALLAO,2020-04-13,44281.597759
10363,PROV.CONST.CALLAO,2020-04-14,80742.688359
10364,PROV.CONST.CALLAO,2020-04-15,34509.352647
10365,PROV.CONST.CALLAO,2020-04-16,41509.81551
10366,PROV.CONST.CALLAO,2020-04-17,58421.363607
10367,PROV.CONST.CALLAO,2020-04-18,71897.756058
10368,PROV.CONST.CALLAO,2020-04-20,48673.350818
10369,PROV.CONST.CALLAO,2020-04-21,36245.992935
10370,PROV.CONST.CALLAO,2020-04-22,80073.589366
10371,PROV.CONST.CALLAO,2020-04-23,36785.347207
10372,PROV.CONST.CALLAO,2020-04-24,48495.127624
10373,PROV.CONST.CALLAO,2020-04-25,73086.60318
10374,PROV.CONST.CALLAO,2020-04-27,46673.8361
10375,PROV.CONST.CALLAO,2020-04-28,46689.300478
10376,PROV.CONST.CALLAO,2020-04-29,64378.210122
10377,PROV.CONST.CALLAO,2020-04-30,42776.90543
10378,PROV.CONST.CALLAO,2020-05-01,37912.938331
10379,PROV.CONST.CALLAO,2020-05-02,45736.867697
10380,PROV.CONST.CALLAO,2020-05-04,38861.865744
10381,PROV.CONST.CALLAO,2020-05-05,33189.44808
10382,PROV.CONST.CALLAO,2020-05-06,72477.231834
10383,PROV.CONST.CALLAO,2020-05-07,76793.8842
10384,PROV.CONST.CALLAO,2020-05-08,57441.500217
10385,PROV.CONST.CALLAO,2020-05-09,42909.286032
10386,PROV.CONST.CALLAO,2020-05-11,34061.787433
10387,PROV.CONST.CALLAO,2020-05-12,52617.541178
10388,PROV.CONST.CALLAO,2020-05-13,53693.934696
10389,PROV.CONST.CALLAO,2020-05-14,93294.057706
10390,PROV.CONST.CALLAO,2020-05-15,82988.133625
10391,PROV.CONST.CALLAO,2020-05-16,74528.420319
10392,PROV.CONST.CALLAO,2020-05-18,38745.381358
10393,PROV.CONST.CALLAO,2020-05-19,23898.125504
10394,PROV.CONST.CALLAO,2020-05-20,30634.235184
10395,PROV.CONST.CALLAO,2020-05-21,13138.385093
10396,PROV.CONST.CALLAO,2020-05-22,43470.952979
10397,PROV.CONST.CALLAO,2020-05-23,53967.491295
10398,PROV.CONST.CALLAO,2020-05-25,23761.334701
10399,PROV.CONST.CALLAO,2020-05-26,42545.12592
10400,PROV.CONST.CALLAO,2020-05-27,55190.063155
10401,PROV.CONST.CALLAO,2020-05-28,50181.19488
10402,PROV.CONST.CALLAO,2020-05-29,64674.751264
10403,PROV.CONST.CALLAO,2020-05-30,136897.907839
10404,PROV.CONST.CALLAO,2020-06-01,77669.199263
10405,PROV.CONST.CALLAO,2020-06-02,56404.243378
10406,PROV.CONST.CALLAO,2020-06-03,107820.967013
10407,PROV.CONST.CALLAO,2020-06-04,45240.419478
10408,PROV.CONST.CALLAO,2020-06-05,39329.864937
10409,PROV.CONST.CALLAO,2020-06-06,31416.840812
10410,PROV.CONST.CALLAO,2020-06-08,21772.847981
10411,PROV.CONST.CALLAO,2020-06-09,8229.657314
10412,PROV.CONST.CALLAO,2020-06-10,25873.441212
10413,PROV.CONST.CALLAO,2020-06-11,46118.730884
10414,PROV.CONST.CALLAO,2020-06-12,24141.496959
10415,PROV.CONST.CALLAO,2020-06-13,28696.864018
10416,PROV.CONST.CALLAO,2020-06-15,28285.650941
10417,PROV.CONST.CALLAO,2020-06-16,61113.573725
10418,PROV.CONST.CALLAO,2020-06-17,50709.372564
10419,PROV.CONST.CALLAO,2020-06-18,24122.792929
10420,PROV.CONST.CALLAO,2020-06-19,81888.550383
10421,PROV.CONST.CALLAO,2020-06-20,60856.655052
10422,PROV.CONST.CALLAO,2020-06-22,37088.984496
10423,PROV.CONST.CALLAO,2020-06-23,32145.720573
10424,PROV.CONST.CALLAO,2020-06-24,42177.131969
10425,PROV.CONST.CALLAO,2020-06-25,46377.635666
10426,PROV.CONST.CALLAO,2020-06-26,39049.37316
10427,PROV.CONST.CALLAO,2020-06-27,57452.976541
10428,PROV.CONST.CALLAO,2020-06-29,36197.176888
10429,PROV.CONST.CALLAO,2020-06-30,34429.343769
10430,PROV.CONST.CALLAO,2020-07-01,65637.431358
10431,PROV.CONST.CALLAO,2020-07-02,44069.165906
10432,PROV.CONST.CALLAO,2020-07-03,88280.409162
10433,PROV.CONST.CALLAO,2020-07-04,34065.605101
10434,PROV.CONST.CALLAO,2020-07-06,46941.728897
10435,PROV.CONST.CALLAO,2020-07-07,33261.258543
10436,PROV.CONST.CALLAO,2020-07-08,32711.40776
10437,PROV.CONST.CALLAO,2020-07-09,20136.959108
10438,PROV.CONST.CALLAO,2020-07-10,64468.765664
10439,PROV.CONST.CALLAO,2020-07-11,52397.060741
10440,PROV.CONST.CALLAO,2020-07-13,58044.758297
10441,PROV.CONST.CALLAO,2020-07-14,60861.270181
10442,PROV.CONST.CALLAO,2020-07-15,63917.055831
10443,PROV.CONST.CALLAO,2020-07-16,37449.179356
10444,PROV.CONST.CALLAO,2020-07-17,27629.47267
10445,PROV.CONST.CALLAO,2020-07-18,73545.101011
10446,PROV.CONST.CALLAO,2020-07-20,51658.852584
10447,PROV.CONST.CALLAO,2020-07-21,54626.236249
10448,PROV.CONST.CALLAO,2020-07-22,54852.9595
10449,PROV.CONST.CALLAO,2020-07-23,45469.882202
10450,PROV.CONST.CALLAO,2020-07-24,64452.170302
10451,PROV.CONST.CALLAO,2020-07-25,89569.286392
10452,PROV.CONST.CALLAO,2020-07-27,58059.400486
10453,PROV.CONST.CALLAO,2020-07-29,48571.198117
10454,PROV.CONST.CALLAO,2020-07-30,19098.547833
10455,PROV.CONST.CALLAO,2020-07-31,37690.51176
10456,PROV.CONST.CALLAO,2020-08-01,60473.625334
10457,PROV.CONST.CALLAO,2020-08-03,12805.459206
10458,PROV.CONST.CALLAO,2020-08-04,16717.105895
10459,PROV.CONST.CALLAO,2020-08-05,22040.896059
10460,PROV.CONST.CALLAO,2020-08-06,32485.157489
10461,PROV.CONST.CALLAO,2020-08-07,70634.875176
10462,PROV.CONST.CALLAO,2020-08-08,82541.67421
10463,PROV.CONST.CALLAO,2020-08-10,19883.694555
10464,PROV.CONST.CALLAO,2020-08-11,34826.076971
10465,PROV.CONST.CALLAO,2020-08-12,64977.999817
10466,PROV.CONST.CALLAO,2020-08-13,78697.634449
10467,PROV.CONST.CALLAO,2020-08-14,103665.196694
10468,PROV.CONST.CALLAO,2020-08-15,84941.303241
10469,PROV.CONST.CALLAO,2020-08-17,65110.785693
10470,PROV.CONST.CALLAO,2020-08-18,52121.839343
10471,PROV.CONST.CALLAO,2020-08-19,107594.190731
10472,PROV.CONST.CALLAO,2020-08-20,41353.546754
10473,PROV.CONST.CALLAO,2020-08-21,41376.334286
10474,PROV.CONST.CALLAO,2020-08-22,72789.03488
10475,PROV.CONST.CALLAO,2020-08-24,101245.342914
10476,PROV.CONST.CALLAO,2020-08-25,85255.736242
10477,PROV.CONST.CALLAO,2020-08-26,159101.393201
10478,PROV.CONST.CALLAO,2020-08-27,56466.972367
10479,PROV.CONST.CALLAO,2020-08-28,104461.637499
10480,PROV.CONST.CALLAO,2020-08-29,104413.947881
10481,PROV.CONST.CALLAO,2020-08-31,66252.917842
10482,PROV.CONST.CALLAO,2020-09-01,84533.661628
10483,PROV.CONST.CALLAO,2020-09-02,52457.6544
10484,PROV.CONST.CALLAO,2020-09-03,44257.641836
10485,PROV.CONST.CALLAO,2020-09-04,74653.512351
10486,PROV.CONST.CALLAO,2020-09-05,148433.317064
10487,PROV.CONST.CALLAO,2020-09-07,76425.938818
10488,PROV.CONST.CALLAO,2020-09-08,45193.769359
10489,PROV.CONST.CALLAO,2020-09-09,120362.598556
10490,PROV.CONST.CALLAO,2020-09-10,47998.030663
10491,PROV.CONST.CALLAO,2020-09-11,86262.504754
10492,PROV.CONST.CALLAO,2020-09-12,96592.963228
10493,PROV.CONST.CALLAO,2020-09-14,81261.772031
10494,PROV.CONST.CALLAO,2020-09-15,64889.198357
10495,PROV.CONST.CALLAO,2020-09-16,101034.760555
10496,PROV.CONST.CALLAO,2020-09-17,38589.30057
10497,PROV.CONST.CALLAO,2020-09-18,122764.644928
10498,PROV.CONST.CALLAO,2020-09-19,88825.060861
