,Localidad,Fecha,Cantidad
650,ANCASH,2019-12-19,9293.67
651,ANCASH,2019-12-20,14252.58
652,ANCASH,2019-12-21,13225.81
653,ANCASH,2019-12-23,8572.78
654,ANCASH,2019-12-24,3518.22
655,ANCASH,2019-12-26,13858.78
656,ANCASH,2019-12-27,11510.44
657,ANCASH,2019-12-28,12409.64
658,ANCASH,2019-12-30,13010.72
659,ANCASH,2019-12-31,4043.1
660,ANCASH,2020-01-02,2915.3
661,ANCASH,2020-01-03,6726.86
662,ANCASH,2020-01-04,4748.42
663,ANCASH,2020-01-06,12221.76
664,ANCASH,2020-01-07,5582.7
665,ANCASH,2020-01-08,10198.39
666,ANCASH,2020-01-09,10958.52
667,ANCASH,2020-01-10,10345.33
668,ANCASH,2020-01-11,10771.23
669,ANCASH,2020-01-13,10353.99
670,ANCASH,2020-01-14,7655.0
671,ANCASH,2020-01-15,6390.08
672,ANCASH,2020-01-16,6362.56
673,ANCASH,2020-01-17,6703.11
674,ANCASH,2020-01-18,8733.79
675,ANCASH,2020-01-20,7044.16
676,ANCASH,2020-01-21,11672.98
677,ANCASH,2020-01-22,10650.43
678,ANCASH,2020-01-23,12212.18
679,ANCASH,2020-01-24,8467.15
680,ANCASH,2020-01-25,15311.5
681,ANCASH,2020-01-27,15819.78
682,ANCASH,2020-01-28,8726.17
683,ANCASH,2020-01-29,6214.1
684,ANCASH,2020-01-30,10619.5
685,ANCASH,2020-01-31,11232.04
686,ANCASH,2020-02-01,7305.4
687,ANCASH,2020-02-03,9214.33
688,ANCASH,2020-02-04,8333.57
689,ANCASH,2020-02-05,10291.6
690,ANCASH,2020-02-06,11424.33
691,ANCASH,2020-02-07,12101.48
692,ANCASH,2020-02-08,12882.06
693,ANCASH,2020-02-10,9999.35
694,ANCASH,2020-02-11,9026.97
695,ANCASH,2020-02-12,8100.65
696,ANCASH,2020-02-13,8717.73
697,ANCASH,2020-02-14,10957.27
698,ANCASH,2020-02-15,10960.65
699,ANCASH,2020-02-17,9884.31
700,ANCASH,2020-02-18,10763.57
701,ANCASH,2020-02-19,10046.79
702,ANCASH,2020-02-20,10158.21
703,ANCASH,2020-02-21,8862.94
704,ANCASH,2020-02-22,9266.79
705,ANCASH,2020-02-23,1610.61
706,ANCASH,2020-02-24,11870.74
707,ANCASH,2020-02-25,8736.34
708,ANCASH,2020-02-26,8093.2
709,ANCASH,2020-02-27,9338.23
710,ANCASH,2020-02-28,8065.04
711,ANCASH,2020-02-29,9524.1
712,ANCASH,2020-03-02,8685.32
713,ANCASH,2020-03-03,7017.97
714,ANCASH,2020-03-04,10767.32
715,ANCASH,2020-03-05,8950.45
716,ANCASH,2020-03-06,7852.53
717,ANCASH,2020-03-07,13954.14
718,ANCASH,2020-03-09,13088.06
719,ANCASH,2020-03-10,12109.55
720,ANCASH,2020-03-11,14342.33
721,ANCASH,2020-03-12,21627.48
722,ANCASH,2020-03-13,28845.94
723,ANCASH,2020-03-14,24733.6
724,ANCASH,2020-03-16,25871.35
725,ANCASH,2020-03-17,16598.7
726,ANCASH,2020-03-18,10982.74
727,ANCASH,2020-03-19,9132.97
728,ANCASH,2020-03-20,5884.51
729,ANCASH,2020-03-21,5359.75
730,ANCASH,2020-03-23,2984.35
731,ANCASH,2020-03-24,3648.57
732,ANCASH,2020-03-25,7180.31
733,ANCASH,2020-03-26,10782.27
734,ANCASH,2020-03-27,4917.88
735,ANCASH,2020-03-28,9248.32
736,ANCASH,2020-03-30,6566.19
737,ANCASH,2020-03-31,10696.19
738,ANCASH,2020-04-01,7941.83
739,ANCASH,2020-04-02,8619.06
740,ANCASH,2020-04-03,6702.02
741,ANCASH,2020-04-04,9581.16
742,ANCASH,2020-04-06,12378.95
743,ANCASH,2020-04-07,19477.61
744,ANCASH,2020-04-08,7402.8
745,ANCASH,2020-04-13,14244.72
746,ANCASH,2020-04-14,12713.11
747,ANCASH,2020-04-15,10263.02
748,ANCASH,2020-04-16,11871.58
749,ANCASH,2020-04-17,10836.64
750,ANCASH,2020-04-18,13380.11
751,ANCASH,2020-04-20,4690.49
752,ANCASH,2020-04-21,7547.93
753,ANCASH,2020-04-22,3178.58
754,ANCASH,2020-04-23,4794.31
755,ANCASH,2020-04-24,8505.36
756,ANCASH,2020-04-25,13911.25
757,ANCASH,2020-04-27,9302.84
758,ANCASH,2020-04-28,6676.3
759,ANCASH,2020-04-29,16029.23
760,ANCASH,2020-04-30,13507.7
761,ANCASH,2020-05-02,5449.55
762,ANCASH,2020-05-04,9531.7
763,ANCASH,2020-05-05,15962.92
764,ANCASH,2020-05-06,8047.13
765,ANCASH,2020-05-07,8506.25
766,ANCASH,2020-05-08,14578.42
767,ANCASH,2020-05-09,12627.52
768,ANCASH,2020-05-11,6085.13
769,ANCASH,2020-05-12,10875.17
770,ANCASH,2020-05-13,8546.63
771,ANCASH,2020-05-14,10199.81
772,ANCASH,2020-05-15,10805.17
773,ANCASH,2020-05-16,19818.32
774,ANCASH,2020-05-18,12900.33
775,ANCASH,2020-05-19,9031.83
776,ANCASH,2020-05-20,9155.29
777,ANCASH,2020-05-21,6948.45
778,ANCASH,2020-05-22,15694.59
779,ANCASH,2020-05-23,10412.01
780,ANCASH,2020-05-25,10567.52
781,ANCASH,2020-05-26,10225.39
782,ANCASH,2020-05-27,9552.92
783,ANCASH,2020-05-28,15513.78
784,ANCASH,2020-05-29,9712.51
785,ANCASH,2020-05-30,9892.36
786,ANCASH,2020-06-01,5741.73
787,ANCASH,2020-06-02,7462.38
788,ANCASH,2020-06-03,7354.93
789,ANCASH,2020-06-04,10539.92
790,ANCASH,2020-06-05,9245.0
791,ANCASH,2020-06-06,9414.78
792,ANCASH,2020-06-08,5643.47
793,ANCASH,2020-06-09,5885.11
794,ANCASH,2020-06-10,5611.32
795,ANCASH,2020-06-11,10057.37
796,ANCASH,2020-06-12,9201.03
797,ANCASH,2020-06-13,13157.03
798,ANCASH,2020-06-15,17281.84
799,ANCASH,2020-06-16,13384.6
800,ANCASH,2020-06-17,6756.77
801,ANCASH,2020-06-18,8084.65
802,ANCASH,2020-06-19,12671.13
803,ANCASH,2020-06-20,15787.65
804,ANCASH,2020-06-22,8447.93
805,ANCASH,2020-06-23,8782.37
806,ANCASH,2020-06-24,6649.86
807,ANCASH,2020-06-25,11461.5
808,ANCASH,2020-06-26,10388.26
809,ANCASH,2020-06-27,12803.0
810,ANCASH,2020-06-29,8059.19
811,ANCASH,2020-06-30,9327.24
812,ANCASH,2020-07-01,8235.36
813,ANCASH,2020-07-02,10335.99
814,ANCASH,2020-07-03,9799.55
815,ANCASH,2020-07-04,12546.65
816,ANCASH,2020-07-06,10851.98
817,ANCASH,2020-07-07,10400.62
818,ANCASH,2020-07-08,6886.62
819,ANCASH,2020-07-09,7447.35
820,ANCASH,2020-07-10,8217.49
821,ANCASH,2020-07-11,15301.72
822,ANCASH,2020-07-13,9068.44
823,ANCASH,2020-07-14,6239.96
824,ANCASH,2020-07-15,8280.93
825,ANCASH,2020-07-16,9151.3
826,ANCASH,2020-07-17,8085.52
827,ANCASH,2020-07-18,8948.3
828,ANCASH,2020-07-20,8837.17
829,ANCASH,2020-07-21,10301.11
830,ANCASH,2020-07-22,15032.76
831,ANCASH,2020-07-23,9156.76
832,ANCASH,2020-07-24,7467.28
833,ANCASH,2020-07-25,14658.91
834,ANCASH,2020-07-27,8641.11
835,ANCASH,2020-07-29,14556.38
836,ANCASH,2020-07-30,9695.3
837,ANCASH,2020-07-31,9209.62
838,ANCASH,2020-08-01,8134.78
839,ANCASH,2020-08-03,7223.74
840,ANCASH,2020-08-04,8314.54
841,ANCASH,2020-08-05,8305.72
842,ANCASH,2020-08-06,11825.68
843,ANCASH,2020-08-07,8669.0
844,ANCASH,2020-08-08,13616.33
845,ANCASH,2020-08-10,15413.67
846,ANCASH,2020-08-11,13406.67
847,ANCASH,2020-08-12,6651.05
848,ANCASH,2020-08-13,10757.2
849,ANCASH,2020-08-14,9423.09
850,ANCASH,2020-08-15,12035.38
851,ANCASH,2020-08-17,9857.94
852,ANCASH,2020-08-18,12024.04
853,ANCASH,2020-08-19,9415.49
854,ANCASH,2020-08-20,8902.63
855,ANCASH,2020-08-21,9431.15
856,ANCASH,2020-08-22,12133.9
857,ANCASH,2020-08-24,8502.13
858,ANCASH,2020-08-25,9806.37
859,ANCASH,2020-08-26,5019.65
860,ANCASH,2020-08-27,7794.13
861,ANCASH,2020-08-28,7610.95
862,ANCASH,2020-08-29,12510.26
863,ANCASH,2020-08-31,10236.01
864,ANCASH,2020-09-01,6912.01
865,ANCASH,2020-09-02,5896.6
866,ANCASH,2020-09-03,5840.76
867,ANCASH,2020-09-04,5352.66
868,ANCASH,2020-09-05,10056.16
869,ANCASH,2020-09-07,5946.18
870,ANCASH,2020-09-08,6716.72
871,ANCASH,2020-09-09,8674.35
872,ANCASH,2020-09-10,9333.83
873,ANCASH,2020-09-11,6675.77
874,ANCASH,2020-09-12,12491.44
875,ANCASH,2020-09-14,12850.12
876,ANCASH,2020-09-15,6973.85
877,ANCASH,2020-09-16,8883.04
878,ANCASH,2020-09-17,8814.79
879,ANCASH,2020-09-18,8680.72
880,ANCASH,2020-09-19,11574.98
881,ANCASH,2020-09-21,10446.6
882,ANCASH,2020-09-22,7394.72
883,ANCASH,2020-09-23,6914.33
884,ANCASH,2020-09-24,10442.52
885,ANCASH,2020-09-25,6407.38
886,ANCASH,2020-09-26,13435.25
887,ANCASH,2020-09-28,18576.91
888,ANCASH,2020-09-29,11629.05
889,ANCASH,2020-09-30,12556.24
890,ANCASH,2020-10-01,8308.41
891,ANCASH,2020-10-02,6446.25
892,ANCASH,2020-10-03,12260.69
893,ANCASH,2020-10-05,19150.49
894,ANCASH,2020-10-06,7851.81
895,ANCASH,2020-10-07,11727.12
896,ANCASH,2020-10-08,8905.32
897,ANCASH,2020-10-09,8745.67
898,ANCASH,2020-10-10,9473.85
899,ANCASH,2020-10-12,14501.06
900,ANCASH,2020-10-13,12661.77
901,ANCASH,2020-10-14,7065.47
902,ANCASH,2020-10-15,6318.58
903,ANCASH,2020-10-16,7550.49
904,ANCASH,2020-10-17,11016.19
905,ANCASH,2020-10-19,8799.99
906,ANCASH,2020-10-20,8586.31
907,ANCASH,2020-10-21,7860.63
908,ANCASH,2020-10-22,9226.68
909,ANCASH,2020-10-23,6865.43
910,ANCASH,2020-10-24,12041.28
911,ANCASH,2020-10-26,17183.45
912,ANCASH,2020-10-27,6455.2
913,ANCASH,2020-10-28,7602.11
914,ANCASH,2020-10-29,7773.11
915,ANCASH,2020-10-30,6217.56
916,ANCASH,2020-10-31,13791.57
917,ANCASH,2020-11-02,7759.52
918,ANCASH,2020-11-03,5610.35
919,ANCASH,2020-11-04,12163.8
920,ANCASH,2020-11-05,7701.91
921,ANCASH,2020-11-06,8097.44
922,ANCASH,2020-11-07,12863.05
923,ANCASH,2020-11-09,12735.29
924,ANCASH,2020-11-10,8804.68
925,ANCASH,2020-11-11,12306.42
926,ANCASH,2020-11-12,9451.9
927,ANCASH,2020-11-13,6026.13
928,ANCASH,2020-11-14,11956.92
929,ANCASH,2020-11-15,918.24
930,ANCASH,2020-11-16,8027.22
931,ANCASH,2020-11-17,7916.51
932,ANCASH,2020-11-18,6792.8
933,ANCASH,2020-11-19,5510.85
934,ANCASH,2020-11-20,5632.38
935,ANCASH,2020-11-21,14196.48
936,ANCASH,2020-11-23,9813.56
937,ANCASH,2020-11-24,7207.27
938,ANCASH,2020-11-25,9456.18
939,ANCASH,2020-11-26,10737.97
940,ANCASH,2020-11-27,7027.86
941,ANCASH,2020-11-28,13872.15
942,ANCASH,2020-11-30,18388.38
943,ANCASH,2020-12-01,8351.1
944,ANCASH,2020-12-02,8970.73
945,ANCASH,2020-12-03,10493.46
946,ANCASH,2020-12-04,8124.3
947,ANCASH,2020-12-05,13528.51
948,ANCASH,2020-12-07,17185.25
949,ANCASH,2020-12-08,10697.56
950,ANCASH,2020-12-09,10209.71
951,ANCASH,2020-12-10,10581.79
952,ANCASH,2020-12-11,7524.57
953,ANCASH,2020-12-12,13451.43
954,ANCASH,2020-12-14,12745.26
955,ANCASH,2020-12-15,8855.55
956,ANCASH,2020-12-16,12755.15
957,ANCASH,2020-12-17,11913.78
958,ANCASH,2020-12-18,17637.73
959,ANCASH,2020-12-19,10672.59
960,ANCASH,2020-12-20,1008.59
961,ANCASH,2020-12-21,14344.07
962,ANCASH,2020-12-22,10581.15
963,ANCASH,2020-12-23,12374.8
964,ANCASH,2020-12-26,3017.37
965,ANCASH,2020-12-28,14440.42
966,ANCASH,2020-12-29,12809.8
967,ANCASH,2020-12-30,18139.38
968,ANCASH,2021-01-04,10682.33
969,ANCASH,2021-01-05,11458.23
970,ANCASH,2021-01-06,10106.71
971,ANCASH,2021-01-07,9612.44
972,ANCASH,2021-01-08,8426.61
973,ANCASH,2021-01-09,16463.93
974,ANCASH,2021-01-11,20146.0
975,ANCASH,2021-01-12,7775.53
976,ANCASH,2021-01-13,8344.11
977,ANCASH,2021-01-14,8428.44
978,ANCASH,2021-01-15,8414.81
979,ANCASH,2021-01-16,14400.07
980,ANCASH,2021-01-18,18588.65
981,ANCASH,2021-01-19,9586.02
982,ANCASH,2021-01-20,11189.14
983,ANCASH,2021-01-21,10230.02
984,ANCASH,2021-01-22,7455.29
985,ANCASH,2021-01-23,16044.43
986,ANCASH,2021-01-25,15800.36
987,ANCASH,2021-01-26,8633.61
988,ANCASH,2021-01-27,19233.58
989,ANCASH,2021-01-28,24938.76
990,ANCASH,2021-01-29,13933.92
991,ANCASH,2021-01-30,7584.91
992,ANCASH,2021-02-01,3036.03
993,ANCASH,2021-02-02,9414.0
994,ANCASH,2021-02-03,6145.48
995,ANCASH,2021-02-04,4411.74
996,ANCASH,2021-02-05,5651.64
997,ANCASH,2021-02-06,9342.2
998,ANCASH,2021-02-08,6042.39
999,ANCASH,2021-02-09,2636.03
1000,ANCASH,2021-02-10,2723.62
1001,ANCASH,2021-02-11,2403.97
1002,ANCASH,2021-02-12,3079.43
1003,ANCASH,2021-02-13,14779.55
1004,ANCASH,2021-02-15,9478.68
1005,ANCASH,2021-02-16,7908.21
1006,ANCASH,2021-02-17,8452.17
1007,ANCASH,2021-02-18,11074.04
1008,ANCASH,2021-02-19,18036.15
1009,ANCASH,2021-02-20,16435.09
1010,ANCASH,2021-02-22,15244.65
1011,ANCASH,2021-02-23,9330.12
1012,ANCASH,2021-02-24,7593.61
1013,ANCASH,2021-02-25,7818.35
1014,ANCASH,2021-02-26,5276.63
1015,ANCASH,2021-02-27,15296.54
1016,ANCASH,2021-03-01,9156.68
1017,ANCASH,2021-03-02,6204.08
1018,ANCASH,2021-03-03,7206.7
1019,ANCASH,2021-03-04,6369.61
1020,ANCASH,2021-03-05,7981.15
1021,ANCASH,2021-03-06,10892.05
1022,ANCASH,2021-03-08,11448.03
1023,ANCASH,2021-03-09,6631.95
1024,ANCASH,2021-03-10,6729.27
1025,ANCASH,2021-03-11,8283.78
1026,ANCASH,2021-03-12,11742.29
1027,ANCASH,2021-03-13,11826.67
1028,ANCASH,2021-03-15,16658.58
1029,ANCASH,2021-03-16,8973.66
1030,ANCASH,2021-03-17,8575.06
1031,ANCASH,2021-03-18,7279.07
1032,ANCASH,2021-03-19,5991.16
1033,ANCASH,2021-03-20,21070.55
1034,ANCASH,2021-03-22,25123.38
1035,ANCASH,2021-03-23,8516.56
1036,ANCASH,2021-03-24,7805.87
1037,ANCASH,2021-03-25,10239.61
1038,ANCASH,2021-03-26,8380.77
1039,ANCASH,2021-03-27,15318.1
1040,ANCASH,2021-03-29,10344.09
1041,ANCASH,2021-03-30,10235.78
1042,ANCASH,2021-03-31,14245.06
1043,ANCASH,2021-04-01,1158.93
1044,ANCASH,2021-04-03,3858.37
1045,ANCASH,2021-04-05,6707.77
1046,ANCASH,2021-04-06,7023.27
1047,ANCASH,2021-04-07,6733.24
1048,ANCASH,2021-04-08,7046.73
1049,ANCASH,2021-04-09,6626.46
1050,ANCASH,2021-04-10,9776.19
1051,ANCASH,2021-04-12,7186.3
1052,ANCASH,2021-04-13,6252.48
1053,ANCASH,2021-04-14,6090.61
1054,ANCASH,2021-04-15,4566.44
1055,ANCASH,2021-04-16,7143.19
1056,ANCASH,2021-04-17,7510.03
1057,ANCASH,2021-04-19,7446.17
1058,ANCASH,2021-04-20,6013.09
1059,ANCASH,2021-04-21,4558.74
1060,ANCASH,2021-04-22,6867.59
1061,ANCASH,2021-04-23,7475.51
1062,ANCASH,2021-04-24,8538.7
1063,ANCASH,2021-04-26,10376.99
1064,ANCASH,2021-04-27,5595.22
1065,ANCASH,2021-04-28,10393.45
1066,ANCASH,2021-04-29,6550.05
1067,ANCASH,2021-04-30,11217.13
1068,ANCASH,2021-05-03,4830.29
1069,ANCASH,2021-05-04,4706.91
1070,ANCASH,2021-05-05,11576.31
1071,ANCASH,2021-05-06,5789.84
1072,ANCASH,2021-05-07,5044.62
1073,ANCASH,2021-05-08,8788.62
1074,ANCASH,2021-05-10,7712.72
1075,ANCASH,2021-05-11,5435.52
1076,ANCASH,2021-05-12,9206.64
1077,ANCASH,2021-05-13,6008.37
1078,ANCASH,2021-05-14,8443.2
1079,ANCASH,2021-05-15,11474.8
1080,ANCASH,2021-05-17,15052.28
1081,ANCASH,2021-05-18,6309.4
1082,ANCASH,2021-05-19,6681.49
1083,ANCASH,2021-05-20,6711.48
1084,ANCASH,2021-05-21,5817.84
1085,ANCASH,2021-05-22,7479.18
1086,ANCASH,2021-05-24,7233.11
1087,ANCASH,2021-05-25,5824.9
1088,ANCASH,2021-05-26,8193.41
1089,ANCASH,2021-05-27,5960.65
1090,ANCASH,2021-05-28,6849.45
1091,ANCASH,2021-05-29,11681.91
1092,ANCASH,2021-05-31,9780.52
1093,ANCASH,2021-06-01,8090.03
1094,ANCASH,2021-06-02,5466.7
1095,ANCASH,2021-06-03,5618.58
1096,ANCASH,2021-06-04,4819.48
1097,ANCASH,2021-06-05,9249.91
1098,ANCASH,2021-06-07,8822.74
1099,ANCASH,2021-06-08,6318.51
1100,ANCASH,2021-06-09,6434.17
1101,ANCASH,2021-06-10,6143.16
1102,ANCASH,2021-06-11,5046.04
1103,ANCASH,2021-06-12,11722.1
1104,ANCASH,2021-06-14,9621.55
1105,ANCASH,2021-06-15,6628.46
1106,ANCASH,2021-06-16,5924.54
1107,ANCASH,2021-06-17,13897.91
1108,ANCASH,2021-06-18,5794.13
1109,ANCASH,2021-06-19,8592.39
1110,ANCASH,2021-06-21,5963.67
1111,ANCASH,2021-06-22,5257.05
1112,ANCASH,2021-06-23,7465.44
1113,ANCASH,2021-06-24,6620.83
1114,ANCASH,2021-06-25,5426.93
1115,ANCASH,2021-06-26,11601.6
1116,APURIMAC,2019-09-02,1341.18
1117,APURIMAC,2019-09-03,1209.92
1118,APURIMAC,2019-09-04,2897.81
1119,APURIMAC,2019-09-05,2034.63
1120,APURIMAC,2019-09-06,2290.67
1121,APURIMAC,2019-09-07,3685.25
1122,APURIMAC,2019-09-09,1368.66
1123,APURIMAC,2019-09-10,1305.96
1124,APURIMAC,2019-09-11,2806.66
1125,APURIMAC,2019-09-12,1053.21
1126,APURIMAC,2019-09-13,1798.29
1127,APURIMAC,2019-09-14,1506.17
1128,APURIMAC,2019-09-16,3384.15
1129,APURIMAC,2019-09-17,4389.6
1130,APURIMAC,2019-09-18,1862.6
1131,APURIMAC,2019-09-19,3820.63
1132,APURIMAC,2019-09-20,1334.45
1133,APURIMAC,2019-09-21,2089.84
1134,APURIMAC,2019-09-23,1244.52
1135,APURIMAC,2019-09-24,806.44
1136,APURIMAC,2019-09-25,3638.3
1137,APURIMAC,2019-09-26,2642.78
1138,APURIMAC,2019-09-27,2284.5
1139,APURIMAC,2019-09-28,1964.18
1140,APURIMAC,2019-09-30,956.09
1141,APURIMAC,2019-10-01,1511.71
1142,APURIMAC,2019-10-02,3159.6
1143,APURIMAC,2019-10-03,1996.24
1144,APURIMAC,2019-10-04,1512.42
1145,APURIMAC,2019-10-05,1909.35
1146,APURIMAC,2019-10-07,2265.86
1147,APURIMAC,2019-10-08,1841.42
1148,APURIMAC,2019-10-09,5283.64
1149,APURIMAC,2019-10-10,4707.83
1150,APURIMAC,2019-10-11,3265.71
1151,APURIMAC,2019-10-12,1730.0
1152,APURIMAC,2019-10-14,1154.1
1153,APURIMAC,2019-10-15,2232.28
1154,APURIMAC,2019-10-16,2485.5
1155,APURIMAC,2019-10-17,1761.88
1156,APURIMAC,2019-10-18,2046.18
1157,APURIMAC,2019-10-19,1732.49
1158,APURIMAC,2019-10-21,1296.57
1159,APURIMAC,2019-10-22,2419.42
1160,APURIMAC,2019-10-23,4041.59
1161,APURIMAC,2019-10-24,1697.83
1162,APURIMAC,2019-10-25,2060.38
1163,APURIMAC,2019-10-26,2464.08
1164,APURIMAC,2019-10-28,3080.0
1165,APURIMAC,2019-10-29,4505.14
1166,APURIMAC,2019-10-30,2408.13
1167,APURIMAC,2019-10-31,3799.25
1168,APURIMAC,2019-11-01,2807.75
1169,APURIMAC,2019-11-04,2331.64
1170,APURIMAC,2019-11-05,4763.93
1171,APURIMAC,2019-11-06,5011.1
1172,APURIMAC,2019-11-07,3975.17
1173,APURIMAC,2019-11-08,2644.33
1174,APURIMAC,2019-11-09,5482.3
1175,APURIMAC,2019-11-11,3362.43
1176,APURIMAC,2019-11-12,2238.5
1177,APURIMAC,2019-11-13,5309.43
1178,APURIMAC,2019-11-14,2210.17
1179,APURIMAC,2019-11-15,3584.25
1180,APURIMAC,2019-11-16,8584.42
1181,APURIMAC,2019-11-18,2581.66
1182,APURIMAC,2019-11-19,2893.75
1183,APURIMAC,2019-11-20,9584.82
1184,APURIMAC,2019-11-21,5958.97
1185,APURIMAC,2019-11-22,4671.92
1186,APURIMAC,2019-11-23,1974.09
1187,APURIMAC,2019-11-25,2865.43
1188,APURIMAC,2019-11-26,5682.26
1189,APURIMAC,2019-11-27,4804.18
1190,APURIMAC,2019-11-28,2392.58
1191,APURIMAC,2019-11-29,3251.03
1192,APURIMAC,2019-11-30,5833.96
1193,APURIMAC,2019-12-02,2976.16
1194,APURIMAC,2019-12-03,5305.53
1195,APURIMAC,2019-12-04,9196.22
1196,APURIMAC,2019-12-05,4822.62
1197,APURIMAC,2019-12-06,3887.28
1198,APURIMAC,2019-12-07,2423.68
1199,APURIMAC,2019-12-09,1845.92
1200,APURIMAC,2019-12-10,1575.94
1201,APURIMAC,2019-12-11,9368.23
1202,APURIMAC,2019-12-12,5617.38
1203,APURIMAC,2019-12-13,3388.25
1204,APURIMAC,2019-12-14,3544.5
1205,APURIMAC,2019-12-16,5577.69
1206,APURIMAC,2019-12-17,3801.0
1207,APURIMAC,2019-12-18,4596.09
1208,APURIMAC,2019-12-19,2149.79
1209,APURIMAC,2019-12-20,3929.82
1210,APURIMAC,2019-12-21,13999.08
1211,APURIMAC,2019-12-23,3227.99
1212,APURIMAC,2019-12-24,2949.09
1213,APURIMAC,2019-12-26,11166.89
1214,APURIMAC,2019-12-27,13861.67
1215,APURIMAC,2019-12-28,9069.38
1216,APURIMAC,2019-12-30,5816.66
1217,APURIMAC,2019-12-31,5262.87
1218,APURIMAC,2020-01-02,945.71
1219,APURIMAC,2020-01-03,7434.3
1220,APURIMAC,2020-01-04,4567.38
1221,APURIMAC,2020-01-06,4313.54
1222,APURIMAC,2020-01-07,3005.72
1223,APURIMAC,2020-01-08,25394.78
1224,APURIMAC,2020-01-09,8669.32
1225,APURIMAC,2020-01-10,7887.89
1226,APURIMAC,2020-01-11,2351.8
1227,APURIMAC,2020-01-13,5250.39
1228,APURIMAC,2020-01-14,2571.63
1229,APURIMAC,2020-01-15,3608.25
1230,APURIMAC,2020-01-16,4215.33
1231,APURIMAC,2020-01-17,2007.28
1232,APURIMAC,2020-01-18,15837.72
1233,APURIMAC,2020-01-20,3524.96
1234,APURIMAC,2020-01-21,5573.63
1235,APURIMAC,2020-01-22,12436.76
1236,APURIMAC,2020-01-23,4674.68
1237,APURIMAC,2020-01-24,4928.67
1238,APURIMAC,2020-01-25,4380.63
1239,APURIMAC,2020-01-27,2984.84
1240,APURIMAC,2020-01-28,4351.22
1241,APURIMAC,2020-01-29,5655.29
1242,APURIMAC,2020-01-30,8506.47
1243,APURIMAC,2020-01-31,8119.14
1244,APURIMAC,2020-02-01,6458.37
1245,APURIMAC,2020-02-03,4527.52
1246,APURIMAC,2020-02-04,2655.42
1247,APURIMAC,2020-02-05,5403.95
1248,APURIMAC,2020-02-06,3901.97
1249,APURIMAC,2020-02-07,3644.92
1250,APURIMAC,2020-02-08,4612.98
1251,APURIMAC,2020-02-10,1434.11
1252,APURIMAC,2020-02-11,3073.46
1253,APURIMAC,2020-02-12,3856.25
1254,APURIMAC,2020-02-13,3019.1
1255,APURIMAC,2020-02-14,3489.4
1256,APURIMAC,2020-02-15,6928.23
1257,APURIMAC,2020-02-17,4353.48
1258,APURIMAC,2020-02-18,2199.01
1259,APURIMAC,2020-02-19,4825.29
1260,APURIMAC,2020-02-20,2144.33
1261,APURIMAC,2020-02-21,5235.98
1262,APURIMAC,2020-02-22,3652.09
1263,APURIMAC,2020-02-24,2106.51
1264,APURIMAC,2020-02-25,5864.13
1265,APURIMAC,2020-02-26,6591.2
1266,APURIMAC,2020-02-27,8539.05
1267,APURIMAC,2020-02-28,2976.48
1268,APURIMAC,2020-02-29,1916.46
1269,APURIMAC,2020-03-02,3166.56
1270,APURIMAC,2020-03-03,3203.0
1271,APURIMAC,2020-03-04,5203.68
1272,APURIMAC,2020-03-05,7764.75
1273,APURIMAC,2020-03-06,4449.1
1274,APURIMAC,2020-03-07,3799.53
1275,APURIMAC,2020-03-09,3283.5
1276,APURIMAC,2020-03-10,10857.67
1277,APURIMAC,2020-03-11,24285.93
1278,APURIMAC,2020-03-12,19187.29
1279,APURIMAC,2020-03-13,11627.07
1280,APURIMAC,2020-03-14,6265.63
1281,APURIMAC,2020-03-16,6700.66
1282,APURIMAC,2020-03-17,5546.5
1283,APURIMAC,2020-03-18,7343.46
1284,APURIMAC,2020-03-19,374.92
1285,APURIMAC,2020-03-20,1320.42
1286,APURIMAC,2020-03-21,8473.53
1287,APURIMAC,2020-03-23,888.65
1288,APURIMAC,2020-03-24,4576.9
1289,APURIMAC,2020-03-25,3721.35
1290,APURIMAC,2020-03-26,4515.15
1291,APURIMAC,2020-03-27,3825.82
1292,APURIMAC,2020-03-28,8647.39
1293,APURIMAC,2020-03-30,5377.51
1294,APURIMAC,2020-03-31,4744.63
1295,APURIMAC,2020-04-01,3115.71
1296,APURIMAC,2020-04-02,8658.25
1297,APURIMAC,2020-04-03,7531.28
1298,APURIMAC,2020-04-04,1692.55
1299,APURIMAC,2020-04-06,2943.23
1300,APURIMAC,2020-04-07,9414.05
1301,APURIMAC,2020-04-08,3410.15
1302,APURIMAC,2020-04-11,4168.95
1303,APURIMAC,2020-04-13,5792.08
1304,APURIMAC,2020-04-14,3898.77
1305,APURIMAC,2020-04-15,6464.27
1306,APURIMAC,2020-04-16,6025.15
1307,APURIMAC,2020-04-17,5295.88
1308,APURIMAC,2020-04-18,2894.5
1309,APURIMAC,2020-04-20,2229.87
1310,APURIMAC,2020-04-21,4356.67
1311,APURIMAC,2020-04-22,3451.93
1312,APURIMAC,2020-04-23,6735.43
1313,APURIMAC,2020-04-24,6045.5
1314,APURIMAC,2020-04-25,3689.58
1315,APURIMAC,2020-04-27,6782.73
1316,APURIMAC,2020-04-28,2925.23
1317,APURIMAC,2020-04-29,3174.21
1318,APURIMAC,2020-04-30,5321.83
1319,APURIMAC,2020-05-01,598.21
1320,APURIMAC,2020-05-02,12547.65
1321,APURIMAC,2020-05-04,2998.75
1322,APURIMAC,2020-05-05,12045.5
