,Localidad,Fecha,Soles
9629,PIURA,2019-09-20,1145913.99
9630,PIURA,2019-09-21,1001538.58
9631,PIURA,2019-09-23,916488.57
9632,PIURA,2019-09-24,1632757.6
9633,PIURA,2019-09-25,1651822.07
9634,PIURA,2019-09-26,1149018.75
9635,PIURA,2019-09-27,1095756.65
9636,PIURA,2019-09-28,985925.63
9637,PIURA,2019-09-30,2512363.85
9638,PIURA,2019-10-01,364445.59
9639,PIURA,2019-10-02,875342.74
9640,PIURA,2019-10-03,1453960.7
9641,PIURA,2019-10-04,1161773.54
9642,PIURA,2019-10-05,1174218.11
9643,PIURA,2019-10-07,979931.22
9644,PIURA,2019-10-08,594952.52
9645,PIURA,2019-10-09,1667883.08
9646,PIURA,2019-10-10,1187066.95
9647,PIURA,2019-10-11,778152.41
9648,PIURA,2019-10-12,1514461.91
9649,PIURA,2019-10-14,1190401.4
9650,PIURA,2019-10-15,867192.94
9651,PIURA,2019-10-16,1355319.39
9652,PIURA,2019-10-17,1255758.74
9653,PIURA,2019-10-18,785093.87
9654,PIURA,2019-10-19,1068842.98
9655,PIURA,2019-10-21,882876.75
9656,PIURA,2019-10-22,1265137.3
9657,PIURA,2019-10-23,859533.46
9658,PIURA,2019-10-24,2495273.81
9659,PIURA,2019-10-25,912741.04
9660,PIURA,2019-10-26,1296076.09
9661,PIURA,2019-10-28,1564294.01
9662,PIURA,2019-10-29,1604043.48
9663,PIURA,2019-10-30,1463535.77
9664,PIURA,2019-10-31,3522472.69
9665,PIURA,2019-11-01,470469.43
9666,PIURA,2019-11-02,286347.26
9667,PIURA,2019-11-04,996066.11
9668,PIURA,2019-11-05,1270211.45
9669,PIURA,2019-11-06,1154050.79
9670,PIURA,2019-11-07,1410999.03
9671,PIURA,2019-11-08,1086844.73
9672,PIURA,2019-11-09,1361899.71
9673,PIURA,2019-11-11,1580124.01
9674,PIURA,2019-11-12,1134499.89
9675,PIURA,2019-11-13,1419838.21
9676,PIURA,2019-11-14,906437.04
9677,PIURA,2019-11-15,1162657.52
9678,PIURA,2019-11-16,1339768.75
9679,PIURA,2019-11-18,1152875.18
9680,PIURA,2019-11-19,1263952.45
9681,PIURA,2019-11-20,939667.35
9682,PIURA,2019-11-21,1570270.33
9683,PIURA,2019-11-22,1236287.49
9684,PIURA,2019-11-23,1134566.95
9685,PIURA,2019-11-25,1115534.06
9686,PIURA,2019-11-26,1635173.57
9687,PIURA,2019-11-27,1507030.72
9688,PIURA,2019-11-28,1154696.71
9689,PIURA,2019-11-29,2132057.05
9690,PIURA,2019-11-30,3462092.52
9691,PIURA,2019-12-02,500981.24
9692,PIURA,2019-12-03,734267.81
9693,PIURA,2019-12-04,833991.8
9694,PIURA,2019-12-05,824390.86
9695,PIURA,2019-12-06,1059118.92
9696,PIURA,2019-12-07,818071.17
9697,PIURA,2019-12-09,1288989.94
9698,PIURA,2019-12-10,1222863.46
9699,PIURA,2019-12-11,1299083.57
9700,PIURA,2019-12-12,1348617.91
9701,PIURA,2019-12-13,1583669.29
9702,PIURA,2019-12-14,1649462.52
9703,PIURA,2019-12-16,1127636.81
9704,PIURA,2019-12-17,1831914.28
9705,PIURA,2019-12-18,1461800.25
9706,PIURA,2019-12-19,1806109.44
9707,PIURA,2019-12-20,1140105.82
9708,PIURA,2019-12-21,1186027.19
9709,PIURA,2019-12-23,1900436.13
9710,PIURA,2019-12-24,603559.51
9711,PIURA,2019-12-26,1048977.64
9712,PIURA,2019-12-27,1116877.66
9713,PIURA,2019-12-28,2030993.68
9714,PIURA,2019-12-30,2109631.93
9715,PIURA,2019-12-31,896660.53
9716,PIURA,2020-01-02,414143.65
9717,PIURA,2020-01-03,404429.23
9718,PIURA,2020-01-04,638743.22
9719,PIURA,2020-01-06,981276.3
9720,PIURA,2020-01-07,1168353.23
9721,PIURA,2020-01-08,1010107.24
9722,PIURA,2020-01-09,1444885.65
9723,PIURA,2020-01-10,1225139.37
9724,PIURA,2020-01-11,521322.55
9725,PIURA,2020-01-13,874108.1
9726,PIURA,2020-01-14,1059174.24
9727,PIURA,2020-01-15,1276102.94
9728,PIURA,2020-01-16,1126515.48
9729,PIURA,2020-01-17,1656849.28
9730,PIURA,2020-01-18,1277584.93
9731,PIURA,2020-01-19,42555.51
9732,PIURA,2020-01-20,1234393.37
9733,PIURA,2020-01-21,982160.47
9734,PIURA,2020-01-22,1273736.26
9735,PIURA,2020-01-23,1235550.41
9736,PIURA,2020-01-24,898986.57
9737,PIURA,2020-01-25,1041606.4
9738,PIURA,2020-01-27,1020497.67
9739,PIURA,2020-01-28,1105776.94
9740,PIURA,2020-01-29,965514.38
9741,PIURA,2020-01-30,1268875.09
9742,PIURA,2020-01-31,1522442.0
9743,PIURA,2020-02-01,562389.36
9744,PIURA,2020-02-03,876821.7
9745,PIURA,2020-02-04,1060325.93
9746,PIURA,2020-02-05,1093549.29
9747,PIURA,2020-02-06,1433093.09
9748,PIURA,2020-02-07,1663942.71
9749,PIURA,2020-02-08,1693197.15
9750,PIURA,2020-02-10,1443475.11
9751,PIURA,2020-02-11,1165369.22
9752,PIURA,2020-02-12,1229241.39
9753,PIURA,2020-02-13,2093122.37
9754,PIURA,2020-02-14,835692.25
9755,PIURA,2020-02-15,874892.94
9756,PIURA,2020-02-17,1140629.81
9757,PIURA,2020-02-18,785473.37
9758,PIURA,2020-02-19,965483.16
9759,PIURA,2020-02-20,1082242.59
9760,PIURA,2020-02-21,974820.91
9761,PIURA,2020-02-22,1135631.13
9762,PIURA,2020-02-24,924750.24
9763,PIURA,2020-02-25,1008451.13
9764,PIURA,2020-02-26,1457456.24
9765,PIURA,2020-02-27,1068455.55
9766,PIURA,2020-02-28,516618.87
9767,PIURA,2020-02-29,1434499.7
9768,PIURA,2020-03-02,979538.55
9769,PIURA,2020-03-03,830526.08
9770,PIURA,2020-03-04,1228578.48
9771,PIURA,2020-03-05,856685.36
9772,PIURA,2020-03-06,1109267.11
9773,PIURA,2020-03-07,1118194.42
9774,PIURA,2020-03-09,1165278.55
9775,PIURA,2020-03-10,690069.36
9776,PIURA,2020-03-11,1385275.46
9777,PIURA,2020-03-12,1486359.47
9778,PIURA,2020-03-13,2037810.12
9779,PIURA,2020-03-14,2283713.88
9780,PIURA,2020-03-16,3107747.11
9781,PIURA,2020-03-17,2185767.93
9782,PIURA,2020-03-18,1066535.25
9783,PIURA,2020-03-19,669470.74
9784,PIURA,2020-03-20,526330.75
9785,PIURA,2020-03-21,1465508.3
9786,PIURA,2020-03-23,1180143.26
9787,PIURA,2020-03-24,1062887.51
9788,PIURA,2020-03-25,1583887.3
9789,PIURA,2020-03-26,1293033.05
9790,PIURA,2020-03-27,700029.92
9791,PIURA,2020-03-28,1346941.15
9792,PIURA,2020-03-30,982104.06
9793,PIURA,2020-03-31,2971522.67
9794,PIURA,2020-04-01,465108.12
9795,PIURA,2020-04-02,991121.62
9796,PIURA,2020-04-03,502641.8
9797,PIURA,2020-04-04,1483910.83
9798,PIURA,2020-04-06,856070.2
9799,PIURA,2020-04-07,356731.15
9800,PIURA,2020-04-08,1268540.28
9801,PIURA,2020-04-11,338971.84
9802,PIURA,2020-04-13,1022348.43
9803,PIURA,2020-04-14,801502.79
9804,PIURA,2020-04-15,1048952.33
9805,PIURA,2020-04-16,883323.37
9806,PIURA,2020-04-17,995363.23
9807,PIURA,2020-04-18,1274225.65
9808,PIURA,2020-04-20,966320.92
9809,PIURA,2020-04-21,1189281.84
9810,PIURA,2020-04-22,419173.7
9811,PIURA,2020-04-23,584031.33
9812,PIURA,2020-04-24,361950.07
9813,PIURA,2020-04-25,452593.49
9814,PIURA,2020-04-27,673240.52
9815,PIURA,2020-04-28,462184.57
9816,PIURA,2020-04-29,600000.4
9817,PIURA,2020-04-30,331175.27
9818,PIURA,2020-05-01,54458.52
9819,PIURA,2020-05-02,408848.64
9820,PIURA,2020-05-04,678502.13
9821,PIURA,2020-05-05,1278717.97
9822,PIURA,2020-05-06,946771.48
9823,PIURA,2020-05-07,1454673.05
9824,PIURA,2020-05-08,725542.26
9825,PIURA,2020-05-09,1151167.49
9826,PIURA,2020-05-11,877097.27
9827,PIURA,2020-05-12,1037857.95
9828,PIURA,2020-05-13,1082868.29
9829,PIURA,2020-05-14,1159065.99
9830,PIURA,2020-05-15,1298210.98
9831,PIURA,2020-05-16,792650.67
9832,PIURA,2020-05-18,1223951.82
9833,PIURA,2020-05-19,1111318.2
9834,PIURA,2020-05-20,879444.5
9835,PIURA,2020-05-21,1679010.75
9836,PIURA,2020-05-22,347158.85
9837,PIURA,2020-05-23,1075348.22
9838,PIURA,2020-05-25,1187584.48
9839,PIURA,2020-05-26,1569120.7
9840,PIURA,2020-05-27,979498.9
9841,PIURA,2020-05-28,495788.86
9842,PIURA,2020-05-29,1464152.86
9843,PIURA,2020-05-30,1363073.75
9844,PIURA,2020-06-01,985889.42
9845,PIURA,2020-06-02,452204.74
9846,PIURA,2020-06-03,1273050.01
9847,PIURA,2020-06-04,1450826.03
9848,PIURA,2020-06-05,939554.44
9849,PIURA,2020-06-06,1443346.87
9850,PIURA,2020-06-08,1917760.42
9851,PIURA,2020-06-09,1661591.49
9852,PIURA,2020-06-10,826471.98
9853,PIURA,2020-06-11,1297223.96
9854,PIURA,2020-06-12,1274784.47
9855,PIURA,2020-06-13,1572028.71
9856,PIURA,2020-06-15,981860.45
9857,PIURA,2020-06-16,848243.37
9858,PIURA,2020-06-17,1321073.79
9859,PIURA,2020-06-18,1341517.32
9860,PIURA,2020-06-19,1114612.96
9861,PIURA,2020-06-20,652485.24
9862,PIURA,2020-06-22,1061144.73
9863,PIURA,2020-06-23,1189143.07
9864,PIURA,2020-06-24,1509507.98
9865,PIURA,2020-06-25,1068062.29
9866,PIURA,2020-06-26,1084361.91
9867,PIURA,2020-06-27,609863.29
9868,PIURA,2020-06-29,1273681.87
9869,PIURA,2020-06-30,1019752.14
9870,PIURA,2020-07-01,287662.46
9871,PIURA,2020-07-02,690331.16
9872,PIURA,2020-07-03,806633.09
9873,PIURA,2020-07-04,658972.36
9874,PIURA,2020-07-06,513863.25
9875,PIURA,2020-07-07,817245.26
9876,PIURA,2020-07-08,597980.14
9877,PIURA,2020-07-09,869657.68
9878,PIURA,2020-07-10,620789.6
9879,PIURA,2020-07-11,795134.27
9880,PIURA,2020-07-13,1341122.08
9881,PIURA,2020-07-14,657197.95
9882,PIURA,2020-07-15,1817358.6
9883,PIURA,2020-07-16,1568059.27
9884,PIURA,2020-07-17,1022048.28
9885,PIURA,2020-07-18,951401.99
9886,PIURA,2020-07-20,925345.05
9887,PIURA,2020-07-21,942231.13
9888,PIURA,2020-07-22,2080480.64
9889,PIURA,2020-07-23,836117.02
9890,PIURA,2020-07-24,1423173.56
9891,PIURA,2020-07-25,583477.89
9892,PIURA,2020-07-27,1194505.45
9893,PIURA,2020-07-28,295670.49
9894,PIURA,2020-07-29,1132440.26
9895,PIURA,2020-07-30,1596025.68
9896,PIURA,2020-07-31,1720401.82
9897,PIURA,2020-08-01,666105.83
9898,PIURA,2020-08-03,1154591.24
9899,PIURA,2020-08-04,1135093.39
9900,PIURA,2020-08-05,1431763.59
9901,PIURA,2020-08-06,1130739.67
9902,PIURA,2020-08-07,1118435.65
9903,PIURA,2020-08-08,907060.03
9904,PIURA,2020-08-10,1341652.78
9905,PIURA,2020-08-11,923021.99
9906,PIURA,2020-08-12,1160888.26
9907,PIURA,2020-08-13,1145291.56
9908,PIURA,2020-08-14,1079148.26
9909,PIURA,2020-08-15,626343.9
9910,PIURA,2020-08-17,1789310.03
9911,PIURA,2020-08-18,1523741.89
9912,PIURA,2020-08-19,1182022.51
9913,PIURA,2020-08-20,2213401.49
9914,PIURA,2020-08-21,1000474.42
9915,PIURA,2020-08-22,1646347.07
9916,PIURA,2020-08-24,1050906.46
9917,PIURA,2020-08-25,1163649.38
9918,PIURA,2020-08-26,1535856.64
9919,PIURA,2020-08-27,1771490.43
9920,PIURA,2020-08-28,1198402.53
9921,PIURA,2020-08-29,1525466.44
9922,PIURA,2020-08-31,1994975.87
9923,PIURA,2020-09-01,563077.37
9924,PIURA,2020-09-02,1257748.32
9925,PIURA,2020-09-03,1628356.7
9926,PIURA,2020-09-04,1611064.87
9927,PIURA,2020-09-05,1243362.78
9928,PIURA,2020-09-07,1718505.14
9929,PIURA,2020-09-08,1575248.55
9930,PIURA,2020-09-09,945455.77
9931,PIURA,2020-09-10,1207921.28
9932,PIURA,2020-09-11,728982.62
9933,PIURA,2020-09-12,1330675.02
9934,PIURA,2020-09-14,1257007.2
9935,PIURA,2020-09-15,1232151.48
9936,PIURA,2020-09-16,1222815.79
9937,PIURA,2020-09-17,891013.8
9938,PIURA,2020-09-18,2326944.66
9939,PIURA,2020-09-19,868855.7
9940,PIURA,2020-09-21,892329.32
9941,PIURA,2020-09-22,1226254.32
9942,PIURA,2020-09-23,1379762.78
9943,PIURA,2020-09-24,601671.59
9944,PIURA,2020-09-25,629884.63
9945,PIURA,2020-09-26,1036396.66
9946,PIURA,2020-09-28,767783.03
9947,PIURA,2020-09-29,1001136.54
9948,PIURA,2020-09-30,1525906.67
9949,PIURA,2020-10-01,607443.39
9950,PIURA,2020-10-02,643863.37
9951,PIURA,2020-10-03,761969.0
9952,PIURA,2020-10-05,1249961.3
9953,PIURA,2020-10-06,1621415.11
9954,PIURA,2020-10-07,1217648.78
9955,PIURA,2020-10-08,1271831.43
9956,PIURA,2020-10-09,997756.3
9957,PIURA,2020-10-10,1448021.25
9958,PIURA,2020-10-12,1419449.02
9959,PIURA,2020-10-13,718249.77
9960,PIURA,2020-10-14,1071371.04
9961,PIURA,2020-10-15,794121.33
9962,PIURA,2020-10-16,1137319.84
9963,PIURA,2020-10-17,1285942.07
9964,PIURA,2020-10-19,1139147.01
9965,PIURA,2020-10-20,1166778.91
9966,PIURA,2020-10-21,1244739.1
9967,PIURA,2020-10-22,1564253.97
9968,PIURA,2020-10-23,1026653.28
9969,PIURA,2020-10-24,3044415.05
9970,PIURA,2020-10-26,2016100.48
9971,PIURA,2020-10-27,2074316.38
9972,PIURA,2020-10-28,1570651.15
9973,PIURA,2020-10-29,2120512.64
9974,PIURA,2020-10-30,3208266.64
9975,PIURA,2020-10-31,3063760.07
9976,PIURA,2020-11-02,373203.01
9977,PIURA,2020-11-03,759155.88
9978,PIURA,2020-11-04,799461.93
9979,PIURA,2020-11-05,861973.12
9980,PIURA,2020-11-06,640744.53
9981,PIURA,2020-11-07,1242080.15
9982,PIURA,2020-11-09,966223.04
9983,PIURA,2020-11-10,1027941.18
9984,PIURA,2020-11-11,1124735.25
9985,PIURA,2020-11-12,1425111.15
9986,PIURA,2020-11-13,1073199.09
9987,PIURA,2020-11-14,1888641.64
9988,PIURA,2020-11-16,1682157.96
9989,PIURA,2020-11-17,1132363.45
9990,PIURA,2020-11-18,1301920.64
9991,PIURA,2020-11-19,1094323.12
9992,PIURA,2020-11-20,698884.62
9993,PIURA,2020-11-21,634342.63
9994,PIURA,2020-11-23,1759019.23
9995,PIURA,2020-11-24,1183661.93
9996,PIURA,2020-11-25,1172902.59
9997,PIURA,2020-11-26,969543.68
9998,PIURA,2020-11-27,1254260.88
9999,PIURA,2020-11-28,1155472.3
10000,PIURA,2020-11-30,6162881.65
10001,PIURA,2020-12-01,282625.14
10002,PIURA,2020-12-02,901855.76
10003,PIURA,2020-12-03,1284593.1
10004,PIURA,2020-12-04,799566.22
10005,PIURA,2020-12-05,1050948.62
10006,PIURA,2020-12-07,1331722.28
10007,PIURA,2020-12-08,850026.14
10008,PIURA,2020-12-09,1210348.14
10009,PIURA,2020-12-10,1188922.94
10010,PIURA,2020-12-11,1037647.78
10011,PIURA,2020-12-12,1341147.73
10012,PIURA,2020-12-14,1074644.81
10013,PIURA,2020-12-15,1854188.45
10014,PIURA,2020-12-16,788758.38
10015,PIURA,2020-12-17,1315493.83
10016,PIURA,2020-12-18,1323985.78
10017,PIURA,2020-12-19,1412885.69
10018,PIURA,2020-12-21,1627190.34
10019,PIURA,2020-12-22,2869385.87
10020,PIURA,2020-12-23,1789596.6
10021,PIURA,2020-12-24,23443.69
10022,PIURA,2020-12-26,1404454.99
10023,PIURA,2020-12-28,2319350.84
10024,PIURA,2020-12-29,2822115.39
10025,PIURA,2020-12-30,4661198.53
10026,PIURA,2020-12-31,2020936.99
10027,PIURA,2021-01-02,8670.6
10028,PIURA,2021-01-04,656174.3
10029,PIURA,2021-01-05,802523.01
10030,PIURA,2021-01-06,1190426.14
10031,PIURA,2021-01-07,1481719.83
10032,PIURA,2021-01-08,754861.17
10033,PIURA,2021-01-09,1667899.52
10034,PIURA,2021-01-11,2002154.35
10035,PIURA,2021-01-12,1176126.36
10036,PIURA,2021-01-13,1230348.03
10037,PIURA,2021-01-14,870763.06
10038,PIURA,2021-01-15,503758.13
10039,PIURA,2021-01-16,692839.05
10040,PIURA,2021-01-18,839329.09
10041,PIURA,2021-01-19,686885.9
10042,PIURA,2021-01-20,912740.98
10043,PIURA,2021-01-21,969656.6
10044,PIURA,2021-01-22,930523.46
10045,PIURA,2021-01-23,855768.34
10046,PIURA,2021-01-25,1370498.51
10047,PIURA,2021-01-26,1175852.57
10048,PIURA,2021-01-27,1706398.15
10049,PIURA,2021-01-28,1393611.27
10050,PIURA,2021-01-29,1372062.4
10051,PIURA,2021-01-30,3740200.25
10052,PIURA,2021-02-01,545506.16
10053,PIURA,2021-02-02,1052066.29
10054,PIURA,2021-02-03,1356081.68
10055,PIURA,2021-02-04,860242.9
10056,PIURA,2021-02-05,1212856.51
10057,PIURA,2021-02-06,759883.58
10058,PIURA,2021-02-08,1325201.84
10059,PIURA,2021-02-09,1274088.07
10060,PIURA,2021-02-10,790505.34
10061,PIURA,2021-02-11,1429934.98
10062,PIURA,2021-02-12,902260.88
10063,PIURA,2021-02-13,890969.24
10064,PIURA,2021-02-15,880527.67
10065,PIURA,2021-02-16,677837.72
10066,PIURA,2021-02-17,924927.08
10067,PIURA,2021-02-18,1001021.43
10068,PIURA,2021-02-19,649463.52
10069,PIURA,2021-02-20,651885.55
10070,PIURA,2021-02-22,1377410.57
10071,PIURA,2021-02-23,1279096.79
10072,PIURA,2021-02-24,1594942.45
10073,PIURA,2021-02-25,1394210.45
10074,PIURA,2021-02-26,1251592.65
10075,PIURA,2021-02-27,6064639.5
10076,PIURA,2021-03-01,259601.89
10077,PIURA,2021-03-02,751218.26
10078,PIURA,2021-03-03,929935.4
10079,PIURA,2021-03-04,706949.77
10080,PIURA,2021-03-05,916867.16
10081,PIURA,2021-03-06,818029.98
10082,PIURA,2021-03-08,851757.7
10083,PIURA,2021-03-09,1384710.05
10084,PIURA,2021-03-10,778364.33
10085,PIURA,2021-03-11,800390.79
10086,PIURA,2021-03-12,864298.15
10087,PIURA,2021-03-13,687960.59
10088,PIURA,2021-03-15,986682.57
10089,PIURA,2021-03-16,710989.42
10090,PIURA,2021-03-17,686977.64
10091,PIURA,2021-03-18,1366060.64
10092,PIURA,2021-03-19,677367.19
10093,PIURA,2021-03-20,523012.76
10094,PIURA,2021-03-22,989897.32
10095,PIURA,2021-03-23,865404.34
10096,PIURA,2021-03-24,1267808.18
10097,PIURA,2021-03-25,935894.39
10098,PIURA,2021-03-26,853916.48
10099,PIURA,2021-03-27,1219098.28
10100,PIURA,2021-03-29,1730452.73
10101,PIURA,2021-03-30,1564935.3
10102,PIURA,2021-03-31,3020505.22
10103,PIURA,2021-04-01,328446.59
10104,PIURA,2021-04-02,42742.93
10105,PIURA,2021-04-03,399450.93
10106,PIURA,2021-04-05,1049533.02
10107,PIURA,2021-04-06,665781.79
10108,PIURA,2021-04-07,831992.61
10109,PIURA,2021-04-08,1024759.63
10110,PIURA,2021-04-09,1006570.62
10111,PIURA,2021-04-10,768284.26
10112,PIURA,2021-04-12,1021182.88
10113,PIURA,2021-04-13,747327.03
10114,PIURA,2021-04-14,532352.06
10115,PIURA,2021-04-15,641089.84
10116,PIURA,2021-04-16,1099947.39
10117,PIURA,2021-04-17,1214557.06
10118,PIURA,2021-04-19,1118761.42
10119,PIURA,2021-04-20,1413205.12
10120,PIURA,2021-04-21,1366718.15
10121,PIURA,2021-04-22,2483871.29
10122,PIURA,2021-04-23,745559.93
10123,PIURA,2021-04-24,1713856.67
10124,PIURA,2021-04-26,874202.45
10125,PIURA,2021-04-27,1659716.16
10126,PIURA,2021-04-28,1086000.42
10127,PIURA,2021-04-29,1069206.91
10128,PIURA,2021-04-30,4101692.98
10129,PIURA,2021-05-01,243.07
10130,PIURA,2021-05-03,375372.12
10131,PIURA,2021-05-04,2155331.15
10132,PIURA,2021-05-05,495963.98
10133,PIURA,2021-05-06,888122.45
10134,PIURA,2021-05-07,868663.61
10135,PIURA,2021-05-08,800755.66
10136,PIURA,2021-05-10,1137719.14
10137,PIURA,2021-05-11,438806.47
10138,PIURA,2021-05-12,496804.36
10139,PIURA,2021-05-13,483900.19
10140,PIURA,2021-05-14,553287.15
10141,PIURA,2021-05-15,498620.31
10142,PIURA,2021-05-17,498157.44
10143,PIURA,2021-05-18,579400.48
10144,PIURA,2021-05-19,563606.76
10145,PIURA,2021-05-20,1409306.65
10146,PIURA,2021-05-21,902305.85
10147,PIURA,2021-05-22,926108.58
10148,PIURA,2021-05-24,695124.04
10149,PIURA,2021-05-25,4816013.68
10150,PIURA,2021-05-26,563722.54
10151,PIURA,2021-05-27,715861.8
10152,PIURA,2021-05-28,394243.39
10153,PIURA,2021-05-29,564055.8
10154,PIURA,2021-05-31,1075364.53
10155,PIURA,2021-06-01,248495.38
10156,PIURA,2021-06-02,871898.18
10157,PIURA,2021-06-03,629282.62
10158,PIURA,2021-06-04,568282.82
10159,PIURA,2021-06-05,1286440.37
10160,PIURA,2021-06-07,1217861.45
10161,PIURA,2021-06-08,1132658.3
10162,PIURA,2021-06-09,996537.09
10163,PIURA,2021-06-10,876277.42
10164,PIURA,2021-06-11,532249.71
10165,PIURA,2021-06-12,1149585.96
10166,PIURA,2021-06-14,1144215.61
10167,PIURA,2021-06-15,565103.61
10168,PIURA,2021-06-16,992088.57
10169,PIURA,2021-06-17,670332.7
10170,PIURA,2021-06-18,1186729.76
10171,PIURA,2021-06-19,1990764.63
10172,PIURA,2021-06-21,1859895.55
10173,PIURA,2021-06-22,1245543.3
10174,PIURA,2021-06-23,1133864.44
10175,PIURA,2021-06-24,1146459.14
10176,PIURA,2021-06-25,1269927.97
10177,PIURA,2021-06-26,769604.67
10178,PIURA,2021-06-28,246037.84
10179,PROV.CONST.CALLAO,2019-09-02,58374.49
10180,PROV.CONST.CALLAO,2019-09-03,43399.54
10181,PROV.CONST.CALLAO,2019-09-04,46015.0
10182,PROV.CONST.CALLAO,2019-09-05,70903.65
10183,PROV.CONST.CALLAO,2019-09-06,44743.71
10184,PROV.CONST.CALLAO,2019-09-07,52264.76
10185,PROV.CONST.CALLAO,2019-09-09,41271.2
10186,PROV.CONST.CALLAO,2019-09-10,41696.97
10187,PROV.CONST.CALLAO,2019-09-11,58010.67
10188,PROV.CONST.CALLAO,2019-09-12,40755.36
10189,PROV.CONST.CALLAO,2019-09-13,49544.14
10190,PROV.CONST.CALLAO,2019-09-14,42177.46
10191,PROV.CONST.CALLAO,2019-09-16,41185.45
10192,PROV.CONST.CALLAO,2019-09-17,38155.6
10193,PROV.CONST.CALLAO,2019-09-18,35607.57
10194,PROV.CONST.CALLAO,2019-09-19,42805.26
10195,PROV.CONST.CALLAO,2019-09-20,38918.43
10196,PROV.CONST.CALLAO,2019-09-21,35214.66
10197,PROV.CONST.CALLAO,2019-09-23,40502.46
10198,PROV.CONST.CALLAO,2019-09-24,34154.43
10199,PROV.CONST.CALLAO,2019-09-25,37643.97
10200,PROV.CONST.CALLAO,2019-09-26,42972.55
10201,PROV.CONST.CALLAO,2019-09-27,42760.88
10202,PROV.CONST.CALLAO,2019-09-28,34620.08
10203,PROV.CONST.CALLAO,2019-09-30,39358.95
10204,PROV.CONST.CALLAO,2019-10-01,44028.85
10205,PROV.CONST.CALLAO,2019-10-02,31249.85
10206,PROV.CONST.CALLAO,2019-10-03,42941.19
10207,PROV.CONST.CALLAO,2019-10-04,58714.88
10208,PROV.CONST.CALLAO,2019-10-05,41050.08
10209,PROV.CONST.CALLAO,2019-10-07,41189.1
10210,PROV.CONST.CALLAO,2019-10-08,37409.75
10211,PROV.CONST.CALLAO,2019-10-09,44058.3
10212,PROV.CONST.CALLAO,2019-10-10,49309.28
10213,PROV.CONST.CALLAO,2019-10-11,43890.41
10214,PROV.CONST.CALLAO,2019-10-12,36714.01
10215,PROV.CONST.CALLAO,2019-10-14,42715.35
10216,PROV.CONST.CALLAO,2019-10-15,34923.7
10217,PROV.CONST.CALLAO,2019-10-16,34570.3
10218,PROV.CONST.CALLAO,2019-10-17,42612.68
10219,PROV.CONST.CALLAO,2019-10-18,46144.7
10220,PROV.CONST.CALLAO,2019-10-19,34748.28
10221,PROV.CONST.CALLAO,2019-10-21,32856.68
10222,PROV.CONST.CALLAO,2019-10-22,34856.01
10223,PROV.CONST.CALLAO,2019-10-23,35431.11
10224,PROV.CONST.CALLAO,2019-10-24,39832.62
10225,PROV.CONST.CALLAO,2019-10-25,40058.44
10226,PROV.CONST.CALLAO,2019-10-26,32387.39
10227,PROV.CONST.CALLAO,2019-10-28,33205.12
10228,PROV.CONST.CALLAO,2019-10-29,26582.17
10229,PROV.CONST.CALLAO,2019-10-30,35760.4
10230,PROV.CONST.CALLAO,2019-10-31,37618.52
10231,PROV.CONST.CALLAO,2019-11-01,41164.13
10232,PROV.CONST.CALLAO,2019-11-02,37976.86
10233,PROV.CONST.CALLAO,2019-11-04,43248.91
10234,PROV.CONST.CALLAO,2019-11-05,42624.68
10235,PROV.CONST.CALLAO,2019-11-06,34893.53
10236,PROV.CONST.CALLAO,2019-11-07,43302.77
10237,PROV.CONST.CALLAO,2019-11-08,44724.56
10238,PROV.CONST.CALLAO,2019-11-09,40911.94
10239,PROV.CONST.CALLAO,2019-11-11,41065.94
10240,PROV.CONST.CALLAO,2019-11-12,34538.46
10241,PROV.CONST.CALLAO,2019-11-13,36718.32
10242,PROV.CONST.CALLAO,2019-11-14,45827.66
10243,PROV.CONST.CALLAO,2019-11-15,45283.63
10244,PROV.CONST.CALLAO,2019-11-16,38038.06
10245,PROV.CONST.CALLAO,2019-11-18,47920.49
10246,PROV.CONST.CALLAO,2019-11-19,39303.9
10247,PROV.CONST.CALLAO,2019-11-20,33196.3
10248,PROV.CONST.CALLAO,2019-11-21,43854.69
10249,PROV.CONST.CALLAO,2019-11-22,47846.41
10250,PROV.CONST.CALLAO,2019-11-23,34851.23
10251,PROV.CONST.CALLAO,2019-11-25,35984.37
10252,PROV.CONST.CALLAO,2019-11-26,35111.53
10253,PROV.CONST.CALLAO,2019-11-27,37485.41
10254,PROV.CONST.CALLAO,2019-11-28,32808.63
10255,PROV.CONST.CALLAO,2019-11-29,41143.72
10256,PROV.CONST.CALLAO,2019-11-30,33868.21
10257,PROV.CONST.CALLAO,2019-12-02,34329.02
10258,PROV.CONST.CALLAO,2019-12-03,38150.24
10259,PROV.CONST.CALLAO,2019-12-04,32373.35
10260,PROV.CONST.CALLAO,2019-12-05,39055.94
10261,PROV.CONST.CALLAO,2019-12-06,44597.12
10262,PROV.CONST.CALLAO,2019-12-07,38178.26
10263,PROV.CONST.CALLAO,2019-12-09,38082.24
10264,PROV.CONST.CALLAO,2019-12-10,34773.62
10265,PROV.CONST.CALLAO,2019-12-11,38300.36
10266,PROV.CONST.CALLAO,2019-12-12,46977.99
10267,PROV.CONST.CALLAO,2019-12-13,47562.48
10268,PROV.CONST.CALLAO,2019-12-14,39302.41
10269,PROV.CONST.CALLAO,2019-12-16,45958.88
